id,author_id,title,permalink,publish_date,primary_category_id,number_pages,publish_date_val
579717,1400,2016 Lexus RX350 Review: Reinvented for a New Breed of Buyer,2016-lexus-rx350-f-sport-beautifully-redesigned-and-affordable,11/14/15 7:03,23977,3,42322.29387
579722,1443,Live an Inspired Life: 3 Habits to Start Doing Now,live-an-inspired-life-3-habits-to-start-doing-now,11/14/15 7:09,124485,3,42322.29796
579727,1449,Auto Academy: What’s the Difference Between AWD and 4WD?,auto-academy-whats-the-difference-between-awd-and-4wd,11/14/15 8:03,23977,3,42322.33545
579729,79,Do You Ever Feel Financially Ready to Have a Baby?,are-you-financially-ready-to-have-a-baby,11/14/15 8:06,124490,2,42322.33752
579732,1422,One Thing That Can Improve Your Sex Life,one-thing-that-can-improve-your-sex-life,11/14/15 8:18,124485,2,42322.34587
579737,1425,5 Hollywood Rumors: Will ‘X-Men: Apocalypse’ Kill Off a Major Character?,5-hollywood-rumors-will-x-men-apocalypse-kill-off-a-major-character,11/14/15 9:03,13856,4,42322.37712
579750,1405,5 of the Best (and Worst) Kitchen Tools You Can Buy,5-of-the-best-and-worst-kitchen-tools-you-can-buy,11/14/15 9:09,124496,10,42322.38133
579755,1416,5 Oil-Based Products Your Face Will Thank You For,5-oil-based-products-your-face-will-thank-you-for,11/14/15 9:24,124481,2,42322.3917
579770,1425,Tim Burton’s 6 Worst Movies of All Time,tim-burtons-6-worst-movies-of-all-time,11/14/15 9:48,13856,7,42322.4084
579774,1452,NFL: Why Raiders QB Derek Carr is the Real Deal,nfl-why-raiders-qb-derek-carr-is-the-real-deal,11/14/15 10:03,968,2,42322.41878
579776,1428,8 Hidden Windows 10 Features You Didn’t Know About,8-hidden-windows-10-features-you-didnt-know-about,11/14/15 10:09,124481,3,42322.42295
579782,1326,"‘Fallout 4′: Advanced Cheats, Tips, and Tricks",fallout-4%e2%80%b2-advanced-cheats-tips-and-tricks,11/14/15 10:18,13856,5,42322.42922
579789,1440,The Foods That Can Really Reduce Inflammation,the-foods-that-can-really-reduce-inflammation,11/14/15 10:21,124485,3,42322.4313
579798,1380,NFL: Top 5 Value Players in Daily Fantasy Football for Week 10,nfl-top-5-value-players-in-daily-fantasy-football-for-week-10,11/14/15 10:33,968,5,42322.43964
579802,1396,The Pros (and Cons) of Fasted Cardio Workouts,the-pros-and-cons-of-fasted-cardio-workouts,11/14/15 10:42,124485,2,42322.44587
579815,1440,10 Healthy Snacks That Are Delicious (and GMO-Free),10-healthy-snacks-that-are-delicious-and-gmo-free,11/14/15 10:45,124485,4,42322.44799
579824,1357,‘Concussion': Could Will Smith Get an Oscar Nod?,concussion-could-will-smith-get-an-oscar-nod,11/14/15 11:09,13856,2,42322.46462
579826,1422,4 Hot Hair Styles for Men With Long Hair,4-hot-hair-styles-for-men-with-long-hair,11/14/15 11:18,124481,2,42322.47087
579837,1405,Game Day Grub: 7 Spectacular Slider Recipes,game-day-grub-7-spectacular-slider-recipes,11/14/15 11:33,124496,7,42322.48131
579847,1332,Want to Work in Outer Space? These 5 Companies Will Send You,want-to-work-in-outer-space-these-5-companies-will-send-you,11/14/15 11:54,124490,6,42322.49589
579854,1447,NHL: Breakout Players to Watch in the 2015-16 Season,nhl-breakout-players-to-watch-in-the-2015-16-season,11/14/15 12:03,968,4,42322.50214
579856,1443,Dream Big: How Your Aspirations Can Make You a Better Man,dream-big-how-your-aspirations-can-make-you-a-better-man,11/14/15 12:09,124485,3,42322.50627
579862,1357,‘Alien: Covenant′: Everything We Know (So Far),prometheus-2%e2%80%b2-everything-we-know-so-far,11/14/15 12:18,13856,5,42322.51255
579870,1449,Engines Exposed: Nitrous Oxide Is Performance in a Bottle,engines-exposed-nitrous-oxide-is-performance-in-a-bottle,11/14/15 12:42,23977,3,42322.52921
579874,1348,Amazon Prime Music: A Music Streaming App Worth Trying?,amazon-prime-music-a-music-streaming-app-worth-trying,11/14/15 12:48,124481,3,42322.53337
579877,1422,5 Affordable Watches That Look Really Expensive,5-affordable-watches-that-look-really-expensive,11/14/15 13:03,124481,2,42322.54378
579880,1443,3 Reasons Why Spending Time With Your Friends Is Good for You,3-reasons-why-spending-time-with-your-friends-is-good-for-you,11/14/15 13:33,124485,2,42322.56462
579888,1433,NBA: The 5 Best Teams So Far,nba-the-5-best-teams-so-far,11/14/15 14:03,968,5,42322.58546
579894,1384,How the Minds Behind ‘The LEGO Movie’ Are Now Ruling Hollywood,how-the-minds-behind-the-lego-movie-are-now-ruling-hollywood,11/14/15 14:24,13856,5,42322.60005
579899,1428,What the Hell Is Bitcoin (and How Does It Work)?,what-the-hell-is-bitcoin-and-how-does-it-work,11/14/15 14:54,124481,3,42322.62087
579903,1422,5 Ways Sleeping Too Much Can Be Dangerous For Your Health,5-ways-sleeping-too-much-can-be-dangerous-for-your-health,11/14/15 15:12,124485,2,42322.63337
579906,1450,Should You Take Workout Supplements?,should-you-take-workout-supplements,11/14/15 15:18,124485,2,42322.63753
579915,1423,7 Musicians Who Were Accused of Stealing Music,7-musicians-who-were-accused-of-stealing-music,11/14/15 15:42,13856,7,42322.65422
579920,1450,10 Things You’re Doing Wrong on Tinder,10-things-youre-doing-wrong-on-tinder,11/14/15 16:12,124485,3,42322.67503
579926,1384,Spotify vs. Apple Music: How Spotify Won the War,spotify-vs-apple-music-how-spotify-won-the-war,11/14/15 17:03,13856,2,42322.71045
579928,1440,How to Use a Running Calculator to Improve Your Speed,how-to-use-a-running-calculator-to-improve-your-speed,11/14/15 17:24,124485,1,42322.72502
579933,1456,7 Badasses We Love in Video Games,7-badasses-we-love-in-video-games,11/14/15 18:03,13856,7,42322.75211
579939,1400,Is Kia Turning the Cadenza Into a Euro Style Sport Sedan?,is-kia-turning-the-cadenza-into-a-euro-style-sport-sedan,11/15/15 7:03,23977,2,42323.2938
579941,1422,5 Steps to Dating Again After a Breakup,5-steps-to-dating-again-after-a-breakup,11/15/15 7:09,124485,2,42323.29795
579943,79,Selling a House? Homeowners Are Seeing Record Gains,homeowners-cash-in-to-the-tune-of-40658,11/15/15 8:09,124490,2,42323.33961
579949,1444,Want Muscular Legs? Get Rid of Chicken Legs With These 8 Tips,want-muscular-legs-get-rid-of-chicken-legs-with-these-8-tips,11/15/15 8:18,124485,4,42323.34588
579957,1401,Man Food: 5 Bar Appetizers You Can Make at Home,man-food-5-bar-appetizers-you-can-make-at-home,11/15/15 9:09,124496,5,42323.3813
579964,1437,Dress Like 007: A James Bond Shopping Guide,dress-like-007-a-james-bond-shopping-guide,11/15/15 9:24,124481,4,42323.39172
579976,1423,10 Movies That Cast Women in Roles Meant for Men,10-movies-that-cast-women-in-roles-meant-for-men,11/15/15 9:48,13856,10,42323.4084
579980,1428,10 of the Crazy Perks T-Mobile Offers,10-of-the-crazy-perks-t-mobile-offers,11/15/15 10:03,124481,3,42323.41878
579985,1456,10 Terrifying Horror Scenes From Video Games,10-terrifying-horror-scenes-from-video-games,11/15/15 10:18,13856,10,42323.4292
579991,1450,8 Reasons Why You May Be Gaining Weight,8-reasons-why-you-may-be-gaining-weight,11/15/15 10:24,124485,3,42323.43338
579998,1450,Ayurvedic Medicine: How It Can Make You Healthier,ayurvedic-medicine-how-it-can-make-you-healthier,11/15/15 10:42,124485,3,42323.44588
580001,1357,‘Triple 9′: The Next Great Heist Movie?,triple-9%e2%80%b2-the-next-great-heist-movie,11/15/15 11:09,13856,2,42323.46461
580005,1422,What Your Favorite Shoe Says About Your Personality,what-your-favorite-shoe-says-about-your-personality,11/15/15 11:18,124481,3,42323.47088
580014,1405,How to Survive Holiday Travel,how-to-survive-holiday-travel,11/15/15 11:33,124496,7,42323.48131
580022,1447,NHL: 5 Players With Something to Prove in 2015-16,nhl-5-players-with-something-to-prove-in-2015-16,11/15/15 12:03,968,4,42323.50213
580024,1443,4 Supplements That Can Help You Burn Fat,4-supplements-that-can-help-you-burn-fat,11/15/15 12:09,124485,2,42323.50628
580032,1436,5 Threequels That Were the Best Chapters in a Trilogy,5-threequels-that-were-the-best-chapters-in-a-trilogy,11/15/15 12:18,13856,5,42323.51255
580039,1177,Ford vs. Ferrari: How Ford Won in the Greatest Race in the World,ford-vs-ferrari-how-ford-won-in-the-greatest-race-in-the-world,11/15/15 12:42,23977,2,42323.52921
580044,1348,Smartphone Pics: 7 Things to Do With All Your Photos,smartphone-pics-7-things-to-do-with-all-your-photos,11/15/15 12:48,124481,7,42323.53339
580051,1416,7 Accessories You Need Right Now,7-accessories-you-need-right-now,11/15/15 13:03,124481,3,42323.5438
580058,1417,5 Reasons to Include Squats in Your Daily Workout Regimen,5-reasons-to-include-squats-in-your-daily-workout-regimen,11/15/15 13:33,124485,2,42323.56462
580064,1384,Can ‘Victor Frankenstein’ Resurrect Mary Shelley’s Iconic Story?,can-victor-frankenstein-resurrect-mary-shelleys-iconic-story,11/15/15 14:24,13856,2,42323.60003
580067,1428,Why More Android Users Are Switching Over to iPhones,why-more-android-users-are-switching-over-to-iphones,11/15/15 14:51,124481,3,42323.61878
580074,1440,6 Things You Should Know Before Buying a Mattress,6-things-you-should-know-before-buying-a-mattress,11/15/15 15:18,124485,3,42323.63753
580078,1421,8 Hit Songs That Sound Exactly Like Other Songs,8-hit-songs-that-sound-exactly-like-other-songs,11/15/15 15:42,13856,7,42323.6542
580081,1357,Why ‘The Martian’ Shouldn’t Be Called a Comedy,why-the-martian-shouldnt-be-called-a-comedy,11/15/15 17:03,13856,2,42323.71044
580086,1440,6 Ways You Can Get Rid of Belly Fat,6-ways-you-can-get-rid-of-belly-fat,11/15/15 17:24,124485,2,42323.72503
580094,1332,This “Bullsh*t” Law Could Help Companies Hide Their Finances,this-bullsht-law-could-help-companies-hide-their-finances,11/15/15 18:33,124490,2,42323.77294
580101,1455,Honda CR-X: What Made This Car So Special,honda-cr-x-what-made-this-car-so-special,11/16/15 7:03,23977,2,42324.2938
580103,1405,Losing Weight: 7 Tips to Keep the Weight Off For Good,losing-weight-7-tips-to-keep-the-weight-off-for-good,11/16/15 7:09,124485,7,42324.29797
580119,1389,College Football: The 5 Biggest Surprises From Week 11,college-football-the-5-biggest-surprises-from-week-11,11/16/15 8:03,968,5,42324.33549
580124,1441,Google vs. Apple: Bringing the Smartphone War to Your Car,google-vs-apple-bringing-the-smartphone-war-to-your-car,11/16/15 8:12,23977,2,42324.3417
580137,1396,10 Fruits That Can Help Prevent Diseases,10-fruits-that-can-help-prevent-diseases,11/16/15 8:18,124485,10,42324.34593
580139,1403,3 Easy Ways to Build an Emergency Savings Fund,3-easy-ways-to-build-an-emergency-savings-fund,11/16/15 8:18,124490,3,42324.34598
580144,1190,Why Do Millennials Love Rental Cars So Much?,why-do-millennials-love-rental-cars-so-much,11/16/15 8:39,23977,2,42324.36045
580155,1405,Cook to Get Cut: 5 Carrot Recipes That Taste Great,cook-to-get-cut-5-carrot-recipes-that-taste-great,11/16/15 9:06,124496,5,42324.37921
580164,1427,‘The Walking Dead': Inside Episode 6,the-walking-dead-inside-episode-6,11/16/15 9:18,13856,3,42324.38753
580172,1414,5 Comfortable Things to Wear During Your Thanksgiving Dinner,5-comfortable-things-to-wear-during-your-thanksgiving-dinner,11/16/15 9:24,124481,5,42324.39171
580176,1421,6 of the Worst Comeback Albums From Great Bands,6-of-the-worst-comeback-albums-from-great-bands,11/16/15 9:48,13856,5,42324.40836
580186,1428,12 Signs That You Use Your Smartphone Too Much,12-signs-that-you-use-your-smartphone-too-much,11/16/15 10:03,124481,3,42324.41878
580198,1456,Shooter Video Games Need to Fix This One Big Problem,shooter-video-games-need-to-fix-this-one-big-problem,11/16/15 10:18,13856,4,42324.42921
580202,1440,Cardio and Weights: Why You Need Both In an Exercise Routine,cardio-and-weights-why-you-need-both-in-an-exercise-routine,11/16/15 10:21,124485,2,42324.43127
580210,1396,Don’t Be Scammed By Online Customer Reviews! 4 Things to Know,dont-be-scammed-by-online-customer-reviews-4-things-to-know,11/16/15 10:33,124490,3,42324.43962
580212,1332,Exercise vs. Drug Use: The Similarities May Surprise You,exercise-vs-drug-use-the-similarities-may-surprise-you,11/16/15 10:42,124485,2,42324.44587
580221,1436,Why ‘Jessica Jones’ May Be a Huge Deal for Marvel Studios,why-jessica-jones-may-be-a-huge-deal-for-marvel-studios,11/16/15 11:09,13856,2,42324.46462
580228,1389,NBA Rankings: 5 Teams With the Best Early Season Ratings,nba-rankings-5-teams-with-the-best-early-season-ratings,11/16/15 11:12,968,6,42324.46671
580231,1417,Fashion Do’s and Don’ts This Holiday Season,fashion-dos-and-donts-this-holiday-season,11/16/15 11:18,124481,2,42324.47087
580234,1444,9 Ways Travel Can Make You Happier,9-ways-travel-can-make-you-happier,11/16/15 11:33,124496,3,42324.48128
580245,1401,What You Need to Know About Buying Gift Cards,what-you-need-to-know-about-buying-gift-cards,11/16/15 11:57,124490,3,42324.49795
580250,1444,6 Ways to Stay in Running Shape This Winter,6-ways-to-stay-in-running-shape-this-winter,11/16/15 12:09,124485,3,42324.5063
580257,1427,‘Into the Badlands': Inside the Pilot of AMC’s New Series,into-the-badlands-inside-the-pilot-of-amcs-new-series,11/16/15 12:18,13856,3,42324.51255
580262,1448,NBA: Here’s What’s Really Wrong With the Chicago Bulls,nba-heres-whats-really-wrong-with-the-chicago-bulls,11/16/15 12:33,968,5,42324.52296
580274,1416,8 of the Best Pairs of Shoes Available This Season,8-of-the-best-pairs-of-shoes-available-this-season,11/16/15 13:03,124481,3,42324.54378
580278,1452,MLB Trades: Will Andrelton Simmons Be Good For the Angels?,mlb-trades-will-andrelton-simmons-be-good-for-the-angels,11/16/15 13:06,968,2,42324.54588
580282,1348,Gmail Users: Why You Should Pay Attention to This New Alert,gmail-users-why-you-should-pay-attention-to-this-new-alert,11/16/15 13:15,124481,3,42324.55211
580288,1443,3 Habits That Will Help You Improve Your Performance,3-habits-that-will-help-you-improve-your-performance,11/16/15 13:33,124485,3,42324.56462
580295,1452,NBA Trade Rumors: Should the Kings Trade DeMarcus Cousins?,nba-trade-rumors-should-the-kings-trade-demarcus-cousins,11/16/15 14:03,968,2,42324.58545
580302,1400,2 New Limited Edition Jeeps Are Coming: What Do They Offer?,2-new-limited-edition-jeeps-are-coming-what-do-they-offer,11/16/15 14:03,23977,2,42324.58551
580306,1401,10 Most Annoying Types of Airline Passengers,10-most-annoying-types-of-airline-passengers,11/16/15 14:12,124496,2,42324.5917
580308,1384,Marvel and DC Will Lose If They Don’t Solve One Big Problem,marvel-and-dc-will-lose-if-they-dont-solve-one-big-problem,11/16/15 14:24,13856,4,42324.60006
580311,1326,The 2015 Video Game Awards: Predicting the Winners,the-2015-game-awards-predicting-the-winners,11/16/15 14:54,13856,3,42324.62088
580314,1438,NBA: 3 Teams That Could Take Down the Cavaliers in the East,nba-3-teams-that-could-take-down-the-cavaliers-in-the-east,11/16/15 15:03,968,4,42324.62713
580318,1439,Dress Effortlessly Cool Like Idris Elba With These 5 Style Tips,dress-effortlessly-cool-like-idris-elba-with-these-5-style-tips,11/16/15 15:12,124481,2,42324.63337
580325,1440,5 Yoga Moves That Can Help Relieve Back Pain,5-yoga-moves-that-can-help-relieve-back-pain,11/16/15 15:18,124485,3,42324.63755
580339,1438,College Basketball Rankings: The Top 10 Teams This Season,college-basketball-rankings-the-top-10-teams-this-season,11/16/15 15:33,968,6,42324.64799
580348,1389,College Football: The 5 Rushing TD Leaders of All-Time,college-football-records-5-players-with-the-most-rushing-touchdowns,11/16/15 15:48,968,5,42324.65838
580353,1357,‘Aquaman’ Jason Momoa Is Netflix’s Latest Star,aquaman-jason-momoa-netflixs-latest-star,11/16/15 15:54,13856,2,42324.66253
580355,1403,3 Steps to Building More Confidence at Work,3-steps-to-building-more-confidence-at-work,11/16/15 16:03,124490,3,42324.66878
580359,1439,5 of the Hippest Shoe Styles to Try,5-of-the-hippest-shoe-styles-to-try,11/16/15 16:09,124481,2,42324.67295
580369,1436,Why the ‘Hunger Games’ Director Is Not Getting Enough Credit,why-the-hunger-games-director-is-not-getting-enough-credit,11/16/15 17:03,13856,3,42324.71046
580374,1439,How to Wear Tweed (and Pull It Off),how-to-wear-tweed-and-pull-it-off,11/16/15 17:09,124481,2,42324.71462
580376,1432,3 Exercises That Are Substitutes for Burpees,3-exercises-that-are-substitutes-for-burpees,11/16/15 17:24,124485,3,42324.72503
580381,1401,The Best (and Worst) Cheeses to Use for Grilled Cheese,the-best-and-worst-cheeses-to-use-for-grilled-cheese,11/16/15 19:12,124496,3,42324.80003
580394,1400,The Turbocharged Honda Civic: Fuel-Sipping Fun for All?,the-turbocharged-honda-civic-fuel-sipping-fun-for-all,11/17/15 7:03,23977,2,42325.2938
580397,1444,9 Steps to Ending a Long-Term Relationship,9-steps-to-ending-a-long-term-relationship,11/17/15 7:09,124485,4,42325.29796
580406,1190,Inside Ford’s Big Electric Push With EV Chief Mike Tinskey,inside-fords-big-electric-push-with-ev-chief-mike-tinskey,11/17/15 8:03,23977,3,42325.33545
580411,1389,Heisman Trophy 2015: Does Baker Mayfield Have a Chance?,heisman-trophy-2015-does-baker-mayfield-have-a-chance,11/17/15 8:03,968,2,42325.3355
580431,1403,How to Get Ripped Muscles Without Going to the Gym,how-to-get-ripped-muscles-without-going-to-the-gym,11/17/15 8:18,124485,5,42325.34591
580439,1380,NFL: How Peyton Manning’s Injury Could Help the Broncos,nfl-how-peyton-mannings-injury-could-help-the-broncos,11/17/15 9:03,968,2,42325.37712
580448,1205,7 Recipes That Will Make You Want to Eat Kale,7-recipes-that-will-make-you-want-to-eat-kale,11/17/15 9:09,124496,7,42325.38132
580458,1437,7 Types of Boots for Winter (and How to Wear Them),7-types-of-boots-for-winter-and-how-to-wear-them,11/17/15 9:24,124481,4,42325.39172
580467,1436,The 5 Best Frontmen in Rock History,the-5-best-frontmen-in-rock-history,11/17/15 9:48,13856,5,42325.40837
580477,1456,5 Video Game Trends That Can Ruin a Good Game,5-video-game-trends-that-can-ruin-a-good-game,11/17/15 10:18,13856,5,42325.42921
580489,1389,NFL: The 7 Worst Injuries From Week 10,nfl-the-7-worst-injuries-from-week-10,11/17/15 10:24,968,7,42325.4334
580495,1450,6 ‘Healthy’ Habits That Can Hurt a Relationship,6-healthy-habits-that-can-hurt-a-relationship,11/17/15 10:24,124485,3,42325.43346
580501,1450,Do Expensive Gyms Make You More Fit?,do-expensive-gyms-make-you-more-fit,11/17/15 10:42,124485,3,42325.44588
580506,1401,The Trick to Worrying Less About Work,the-trick-to-worrying-less-about-work,11/17/15 11:00,124490,2,42325.45837
580511,1357,‘The Flash’ Is About to Bring Back 2 Important Characters,the-flash-is-about-to-bring-back-2-important-characters,11/17/15 11:09,13856,2,42325.46462
580513,1439,How to Up Your Layering Game for Winter,how-to-up-your-layering-game-for-winter,11/17/15 11:18,124481,2,42325.47087
580518,1405,6 Easy and Healthy Recipes Using Frozen Vegetables,6-easy-and-healthy-recipes-using-frozen-vegetables,11/17/15 11:33,124496,6,42325.4813
580528,1450,7 Workouts That Will Keep You in Shape This Winter,7-workouts-that-will-keep-you-in-shape-this-winter,11/17/15 12:09,124485,3,42325.50628
580531,1348,How to Easily Find iOS Apps in the App Store,how-to-easily-find-ios-apps-in-the-app-store,11/17/15 12:12,124481,3,42325.50837
580537,1436,‘Thor: Ragnarok': Why This Movie Needs the Hulk,thor-ragnarok-why-this-movie-needs-the-hulk,11/17/15 12:18,13856,2,42325.51255
580543,1433,MLB: Why Barry Bonds Should Not Be in the Hall of Fame,mlb-why-barry-bonds-should-not-be-in-the-hall-of-fame,11/17/15 12:33,968,2,42325.52295
580554,1429,2016 COPO Camaro: A Rare Car With a Cool Story,2016-copo-camaro-a-rare-car-with-a-cool-story,11/17/15 12:42,23977,2,42325.5292
580558,1326,’Star Wars Battlefront’: How the Graphics Look So Realistic,star-wars-battlefront-how-the-graphics-look-so-realistic,11/17/15 12:48,13856,2,42325.53337
580565,1438,NBA: Will the Losing 76ers Ever Win a Game?,nba-will-the-losing-76ers-ever-win-a-game,11/17/15 13:03,968,3,42325.54378
580574,1439,6 Must-Have Sweaters for Winter,6-must-have-sweaters-for-winter,11/17/15 13:03,124481,3,42325.54384
580580,1396,How to Use Data to Help (Not Hurt) You at Work,how-to-use-data-to-help-not-hurt-you-at-work,11/17/15 13:09,124490,3,42325.54796
580588,1443,How to Become More Confident,how-to-become-more-confident,11/17/15 13:33,124485,2,42325.56461
580605,1445,"2016 Chevrolet Camaro SS Review: A Leaner, Meaner Muscle Car",2016-chevrolet-camaro-ss-review-a-leaner-meaner-muscle-car,11/17/15 13:48,23977,6,42325.57507
580607,79,Buying a New Bed? How to Get the Best Deal,buying-a-new-bed-how-to-get-the-best-deal,11/17/15 18:35,124490,1,42325.77477
580618,1190,6 New Cars Named the Best Buys of 2016,6-new-cars-named-the-best-buys-of-2016,11/17/15 14:03,23977,7,42325.58549
580623,1297,The 5 Most Surprising NFL Players in 2015,nfl-the-5-most-surprising-players-in-2015,11/17/15 14:03,968,5,42325.58554
580633,1405,7 of the Best Cities for a Christmas Vacation,7-of-the-best-cities-for-a-christmas-vacation,11/17/15 14:12,124496,7,42325.59174
580642,1348,"Your Next Phone Battery May Be Better, But Not Bigger",your-next-phone-battery-may-be-better-but-not-bigger,11/17/15 14:54,124481,2,42325.62087
580646,1357,Is the ‘Fast and Furious’ Franchise About to Copy Marvel?,is-the-fast-and-furious-franchise-going-to-copy-marvel,11/17/15 15:00,13856,2,42325.62502
580652,1447,UFC 193: Facts and Results from Ronda Rousey vs. Holly Holm,ufc-193-facts-and-results-from-ronda-rousey-vs-holly-holm,11/17/15 15:03,968,4,42325.62712
580656,1416,4 of the Best Men’s Boutiques,4-of-the-best-mens-boutiques,11/17/15 15:12,124481,2,42325.63337
580662,1443,How to Crank Up Your Intensity During Workouts,how-to-crank-up-your-intensity-during-workouts,11/17/15 15:18,124485,3,42325.63753
580669,1384,4 AMC Shows That Could Replace ‘Mad Men’ and ‘Breaking Bad’,4-amc-shows-that-could-replace-mad-men-and-breaking-bad,11/17/15 15:42,13856,4,42325.65421
580677,1389,NFL Records: The 5 Single-Season Receiving Yards Leaders,nfl-records-the-5-single-season-receiving-yards-leaders,11/17/15 15:48,968,6,42325.65839
580685,1416,Fight Dry Skin With These Top-Rated Moisturizing Products,fight-dry-skin-with-these-top-rated-moisturizing-products,11/17/15 16:09,124481,3,42325.67296
580692,1447,NHL: Projecting Canada’s Roster for the 2016 World Cup of Hockey,nhl-projecting-canadas-roster-for-the-2016-world-cup-of-hockey,11/17/15 16:42,968,6,42325.69589
580699,1380,NFL: 5 Biggest Takeaways From Week 10,nfl-5-biggest-takeaways-from-week-10,11/17/15 16:45,968,5,42325.69797
580711,1286,From ‘Seinfeld’ to ‘Breaking Bad': Bryan Cranston’s 5 Best Roles,from-seinfeld-to-breaking-bad-bryan-cranstons-5-best-roles,11/17/15 17:03,13856,5,42325.71046
580719,1416,Fashion Trends: 4 Fabrics You Probably Didn’t Know About,fashion-trends-4-fabrics-you-probably-didnt-know-about,11/17/15 17:09,124481,2,42325.71463
580725,1444,The Best Marriage Proposal Ever: 6 Tips to Help You Plan,the-best-marriage-proposal-ever-6-tips-to-help-you-plan,11/17/15 17:24,124485,3,42325.72503
580738,1405,6 of the Best Cities for Cider Lovers,6-of-the-best-cities-for-cider-lovers,11/17/15 19:12,124496,6,42325.80007
580750,1190,Talking Ford’s Electric Car Future with EV Chief Mike Tinskey,talking-fords-electric-car-future-with-ev-chief-mike-tinskey,11/18/15 7:03,23977,3,42326.2938
580754,1432,Runners: What Biking Can Do For Your Performance,runners-what-biking-can-do-for-your-performance,11/18/15 7:09,124485,2,42326.29794
580763,1449,Buick Envision: The First Chinese-Made American Car?,buick-envision-the-first-chinese-made-american-car,11/18/15 8:03,23977,2,42326.33546
580767,79,"Top 10 Most-Promising Jobs That Pay Over $75,000",10-good-jobs-that-pay-over-75000,11/18/15 8:06,124490,2,42326.33753
580773,1389,NFL: Why Now Is a Do or Die Moment for Johnny Manziel,nfl-why-now-is-a-make-or-break-moment-for-johnny-manziel,11/18/15 8:09,968,3,42326.33963
580783,1405,Weight-Free Workouts: 5 Moves to Strengthen Your Shoulders,weight-free-workouts-5-moves-to-strengthen-your-shoulders,11/18/15 8:18,124485,5,42326.34589
580804,1400,2016 Toyota Prius Eco Review: The Hybrid Toyota Needed All Along,2016-toyota-prius-eco-review-the-hybrid-toyota-needed-all-along,11/18/15 8:39,23977,3,42326.36052
580811,1405,How to Pour the Perfect Beer Every Time,how-to-pour-the-perfect-beer-every-time,11/18/15 9:09,124496,4,42326.3813
580816,1422,Style Tips for This Season’s Hottest Color: Camel,style-tips-for-this-seasons-hottest-color-camel,11/18/15 9:24,124481,2,42326.3917
580822,1190,MLB: Should Pete Rose Be in the Hall of Fame?,mlb-should-pete-rose-be-in-the-hall-of-fame,11/18/15 9:33,968,2,42326.39795
580827,1436,5 of the Greatest Female Rappers of All Time,5-of-the-greatest-female-rappers-of-all-time,11/18/15 9:48,13856,4,42326.40837
580832,1326,‘Star Wars Battlefront’ Sequels and More Video Game Rumors,star-wars-battlefront-sequels-and-more-video-game-rumors,11/18/15 10:18,13856,4,42326.42918
580838,1403,How Laughter Can Improve Your Relationship,how-laughter-can-improve-your-relationship,11/18/15 10:24,124485,3,42326.43338
580856,1389,Top 7 Teams in the New College Football Rankings,top-7-teams-in-the-new-college-football-rankings,11/18/15 10:42,968,8,42326.44591
580860,1443,The Perfect Healthy Drink to Replace Soda,the-perfect-healthy-drink-to-replace-soda,11/18/15 10:42,124485,2,42326.44595
580875,1384,Should ‘Star Wars’ Really Be a “Forever Franchise”?,should-star-wars-really-be-a-forever-franchise,11/18/15 11:09,13856,2,42326.46462
580884,1422,6 Hottest Sunglasses to Wear This Winter,6-hottest-sunglasses-to-wear-this-winter,11/18/15 11:18,124481,3,42326.47088
580893,1401,4 Types of Financial Risk Takers: Which One Are You?,4-types-of-financial-risk-takers-which-one-are-you,11/18/15 11:33,124490,3,42326.4813
580902,1205,7 Hearty Recipes That Pair Apples With Savory Flavors,7-hearty-recipes-that-pair-apples-with-savory-flavors,11/18/15 11:33,124496,7,42326.4814
580915,1443,Need a New Hobby? Try This,need-a-new-hobby-try-this,11/18/15 12:09,124485,2,42326.50628
580921,1436,‘Batman v Superman': Will Ben Affleck Be the Best Batman Yet?,batman-v-superman-will-ben-affleck-be-the-best-batman-yet,11/18/15 12:18,13856,2,42326.51253
580930,1449,Going on a Road Trip? Why You Should Get Lost,going-on-a-road-trip-why-you-should-get-lost,11/18/15 12:48,23977,2,42326.53338
580936,1190,MLB: 5 Things the Dodgers Need to Fix in 2016,mlb-5-things-the-dodgers-need-to-fix-in-2016,11/18/15 12:48,968,6,42326.53345
580940,1348,What Comes After Apple’s 3D Touch?,what-comes-after-apples-3d-touch,11/18/15 12:51,124481,3,42326.53545
580948,1422,5 of the Best Black Sneakers for Your Winter Wardrobe,5-of-the-best-black-sneakers-for-your-winter-wardrobe,11/18/15 13:03,124481,2,42326.5438
580957,1405,5 of the Best (and Worst) Foods to Boost Energy,5-of-the-best-and-worst-foods-to-boost-energy,11/18/15 13:36,124485,10,42326.56676
580966,1389,NBA: 5 Possible Replacements for Kevin McHale in Houston,nba-5-possible-replacements-for-kevin-mchale-in-houston,11/18/15 13:48,968,6,42326.57507
580971,1380,NFL: 3 Potential Upsets in Week 11,nfl-3-potential-upsets-in-week-11,11/18/15 13:51,968,3,42326.57713
580979,1455,Kawasaki Ninja H2R: Inside One of the World’s Fastest Motorcycles,kawasaki-ninja-h2r-one-of-the-worlds-fastest-motorcycles,11/18/15 14:03,23977,2,42326.58547
580981,1452,NFL: Why Antonio Brown is the Best Wide Receiver,nfl-why-antonio-brown-is-the-best-wide-receiver-on-the-field,11/18/15 14:03,968,2,42326.58552
